DriverName,LapNum,Timestamp,LapTime,LapTimeMins,S1,S2,S3,S1Mins,S2Mins,S3Mins
A.C,20,1683908067,102179,01:42.179,22332,46669,33178,00:22.332,00:46.669,00:33.178
A.C,108,1684092536,102179,01:42.179,22260,46385,33534,00:22.260,00:46.385,00:33.534
Yuval Rosen,23,1684003423,102185,01:42.185,21879,47097,33209,00:21.879,00:47.097,00:33.209
gizmos,35,1683980577,102187,01:42.187,22343,46850,32994,00:22.343,00:46.850,00:32.994
A.C,150,1684097502,102190,01:42.190,22266,46575,33349,00:22.266,00:46.575,00:33.349
ilaishimony1,121,1684000292,102225,01:42.225,22480,46602,33143,00:22.480,00:46.602,00:33.143
Daniel Lerman,25,1683832190,102225,01:42.225,22610,46540,33075,00:22.610,00:46.540,00:33.075
Ido,53,1683979738,102230,01:42.230,22612,46453,33165,00:22.612,00:46.453,00:33.165
Ido,63,1683981156,102236,01:42.236,22280,46773,33183,00:22.280,00:46.773,00:33.183
A.C,143,1684096753,102237,01:42.237,22298,46463,33476,00:22.298,00:46.463,00:33.476
ilaishimony1,126,1684000969,102243,01:42.243,22210,47246,32787,00:22.210,00:47.246,00:32.787
leviarnon1,69,1683984025,102256,01:42.256,22448,46715,33093,00:22.448,00:46.715,00:33.093
Yuval Rosen,76,1684011213,102257,01:42.257,21905,46337,34015,00:21.905,00:46.337,00:34.015
gizmos,21,1683979097,102258,01:42.258,22459,46809,32990,00:22.459,00:46.809,00:32.990
ilaishimony1,120,1684000190,102263,01:42.263,22213,46759,33291,00:22.213,00:46.759,00:33.291
Talsha Widebody (Tal),16,1684087168,102272,01:42.272,22794,46683,32795,00:22.794,00:46.683,00:32.795
Elad Levy,37,1683832689,102273,01:42.273,22262,46648,33363,00:22.262,00:46.648,00:33.363
A.C,72,1683920714,102280,01:42.280,22333,46647,33300,00:22.333,00:46.647,00:33.300
Bruh2006,26,1683897531,102300,01:42.300,22685,46593,33022,00:22.685,00:46.593,00:33.022
Daniel Lerman,35,1683833529,102308,01:42.308,22452,46898,32958,00:22.452,00:46.898,00:32.958
Yuval Rosen,83,1684012347,102308,01:42.308,23378,46274,32656,00:23.378,00:46.274,00:32.656
Daniel Lerman,41,1683834430,102312,01:42.312,22508,46499,33305,00:22.508,00:46.499,00:33.305
A.C,139,1684096345,102315,01:42.315,22039,46782,33494,00:22.039,00:46.782,00:33.494
ilaishimony1,133,1684001708,102317,01:42.317,22537,46661,33119,00:22.537,00:46.661,00:33.119
A.C,98,1684091503,102319,01:42.319,22511,46684,33124,00:22.511,00:46.684,00:33.124
A.C,19,1683907965,102320,01:42.320,22153,46912,33255,00:22.153,00:46.912,00:33.255
chachacha,50,1684010916,102334,01:42.334,22022,47422,32890,00:22.022,00:47.422,00:32.890
Talsha Widebody (Tal),18,1684087377,102343,01:42.343,22544,47048,32751,00:22.544,00:47.048,00:32.751
Yuval Rosen,28,1684003979,102343,01:42.343,22050,46480,33813,00:22.050,00:46.480,00:33.813
Talsha Widebody (Tal),14,1684086963,102347,01:42.347,22670,46773,32904,00:22.670,00:46.773,00:32.904
Yuval Rosen,162,1684091077,102360,01:42.360,21904,46643,33813,00:21.904,00:46.643,00:33.813
Daniel Lerman,47,1683836181,102364,01:42.364,22323,46255,33786,00:22.323,00:46.255,00:33.786
ilaishimony1,94,1683919277,102365,01:42.365,22355,46980,33030,00:22.355,00:46.980,00:33.030
Dor Sapir,177,1684063140,102366,01:42.366,22508,46881,32977,00:22.508,00:46.881,00:32.977
yarimalk23,30,1683834162,102367,01:42.367,22182,47276,32909,00:22.182,00:47.276,00:32.909
Talsha Widebody (Tal),11,1684086528,102369,01:42.369,22844,46360,33165,00:22.844,00:46.360,00:33.165
A.C,115,1684093292,102370,01:42.370,22464,46809,33097,00:22.464,00:46.809,00:33.097
A.C,65,1683919990,102376,01:42.376,22506,46588,33282,00:22.506,00:46.588,00:33.282
chachacha,16,1683817227,102380,01:42.380,23153,46423,32804,00:23.153,00:46.423,00:32.804
Elad Levy,36,1683832586,102382,01:42.382,22444,46701,33237,00:22.444,00:46.701,00:33.237
Daniel Lerman,46,1683836079,102383,01:42.383,22378,46570,33435,00:22.378,00:46.570,00:33.435
gizmos,22,1683979200,102384,01:42.384,22338,46939,33107,00:22.338,00:46.939,00:33.107
Bruh2006,27,1683897633,102384,01:42.384,22909,46490,32985,00:22.909,00:46.490,00:32.985
leviarnon1,46,1683981135,102385,01:42.385,22325,46706,33354,00:22.325,00:46.706,00:33.354
ilaishimony1,148,1684003341,102397,01:42.397,22959,46768,32670,00:22.959,00:46.768,00:32.670
A.C,104,1684092123,102397,01:42.397,22234,47066,33097,00:22.234,00:47.066,00:33.097
leviarnon1,60,1683982999,102406,01:42.406,22122,46682,33602,00:22.122,00:46.682,00:33.602
A.C,83,1683921869,102408,01:42.408,22258,46498,33652,00:22.258,00:46.498,00:33.652
A.C,113,1684093053,102408,01:42.408,22451,46917,33040,00:22.451,00:46.917,00:33.040
leviarnon1,74,1683984559,102416,01:42.416,22362,46827,33227,00:22.362,00:46.827,00:33.227
gizmos,32,1683980270,102424,01:42.424,22418,46769,33237,00:22.418,00:46.769,00:33.237
Yuval Rosen,78,1684011579,102424,01:42.424,21856,47561,33007,00:21.856,00:47.561,00:33.007
leviarnon1,98,1684096505,102429,01:42.429,22275,46759,33395,00:22.275,00:46.759,00:33.395
Dor Sapir,147,1684021832,102436,01:42.436,22561,46525,33350,00:22.561,00:46.525,00:33.350
Daniel Lerman,15,1683830735,102437,01:42.437,22941,46629,32867,00:22.941,00:46.629,00:32.867
ilaishimony1,137,1684002147,102439,01:42.439,22132,47570,32737,00:22.132,00:47.570,00:32.737
yarimalk23,139,1684007203,102444,01:42.444,22411,46733,33300,00:22.411,00:46.733,00:33.300
ilaishimony1,102,1683920282,102445,01:42.445,22268,46666,33511,00:22.268,00:46.666,00:33.511
gizmos,20,1683978995,102450,01:42.450,22435,47034,32981,00:22.435,00:47.034,00:32.981
ilaishimony1,181,1684009225,102450,01:42.450,22250,46350,33850,00:22.250,00:46.350,00:33.850
Yuval Rosen,171,1684092096,102465,01:42.465,22643,46018,33804,00:22.643,00:46.018,00:33.804
Bruh2006,25,1683897428,102472,01:42.472,22768,46678,33026,00:22.768,00:46.678,00:33.026
yarimalk23,59,1683845383,102476,01:42.476,22214,46630,33632,00:22.214,00:46.630,00:33.632
ilaishimony1,131,1684001504,102477,01:42.477,22287,46430,33760,00:22.287,00:46.430,00:33.760
Ido,36,1683909483,102481,01:42.481,22746,46741,32994,00:22.746,00:46.741,00:32.994
yarimalk23,156,1684026340,102490,01:42.490,22080,46552,33858,00:22.080,00:46.552,00:33.858
yarin levi,75,1684095702,102492,01:42.492,22221,46678,33593,00:22.221,00:46.678,00:33.593
ilaishimony1,141,1684002577,102500,01:42.500,22369,46953,33178,00:22.369,00:46.953,00:33.178
chachacha,4,1683636174,102504,01:42.504,22197,47448,32859,00:22.197,00:47.448,00:32.859
chachacha,49,1684010813,102504,01:42.504,22178,46864,33462,00:22.178,00:46.864,00:33.462
ilaishimony1,98,1683919837,102505,01:42.505,22257,46867,33381,00:22.257,00:46.867,00:33.381
chachacha,31,1683821601,102507,01:42.507,22141,46935,33431,00:22.141,00:46.935,00:33.431
ilaishimony1,87,1683918214,102508,01:42.508,22250,46414,33844,00:22.250,00:46.414,00:33.844
Yuval Rosen,16,1683999300,102512,01:42.512,22215,47087,33210,00:22.215,00:47.087,00:33.210
ilaishimony1,82,1683917539,102513,01:42.513,22547,46782,33184,00:22.547,00:46.782,00:33.184
A.C,46,1683917789,102516,01:42.516,22227,47150,33139,00:22.227,00:47.150,00:33.139
leviarnon1,52,1683982128,102518,01:42.518,22112,46967,33439,00:22.112,00:46.967,00:33.439
Talsha Widebody (Tal),20,1684087584,102524,01:42.524,22488,47087,32949,00:22.488,00:47.087,00:32.949
A.C,71,1683920611,102528,01:42.528,22562,46931,33035,00:22.562,00:46.931,00:33.035
ilaishimony1,156,1684005847,102532,01:42.532,22391,46760,33381,00:22.391,00:46.760,00:33.381
Bruh2006,18,1683896659,102537,01:42.537,22684,46525,33328,00:22.684,00:46.525,00:33.328
OmriF,398,1684095956,102538,01:42.538,22361,46656,33521,00:22.361,00:46.656,00:33.521
serbansim,81,1683996308,102539,01:42.539,22943,46585,33011,00:22.943,00:46.585,00:33.011
Dor Sapir,125,1683921437,102543,01:42.543,22433,46706,33404,00:22.433,00:46.706,00:33.404
A.C,66,1683920092,102556,01:42.556,22272,46574,33710,00:22.272,00:46.574,00:33.710
Elad Levy,38,1683832791,102563,01:42.563,22320,46705,33538,00:22.320,00:46.705,00:33.538
yarimalk23,21,1683761661,102568,01:42.568,22211,47210,33147,00:22.211,00:47.210,00:33.147
ilaishimony1,84,1683917885,102570,01:42.570,22568,46769,33233,00:22.568,00:46.769,00:33.233
A.C,95,1684091189,102581,01:42.581,22310,46459,33812,00:22.310,00:46.459,00:33.812
Dor Sapir,175,1684062935,102587,01:42.587,22699,46778,33110,00:22.699,00:46.778,00:33.110
Yuval Rosen,58,1684008087,102592,01:42.592,22091,46990,33511,00:22.091,00:46.990,00:33.511
gizmos,16,1683978556,102594,01:42.594,22467,46880,33247,00:22.467,00:46.880,00:33.247
leviarnon1,63,1683983326,102599,01:42.599,22185,46755,33659,00:22.185,00:46.755,00:33.659
A.C,73,1683920816,102610,01:42.610,22667,46913,33030,00:22.667,00:46.913,00:33.030
ilaishimony1,89,1683918569,102613,01:42.613,22423,46076,34114,00:22.423,00:46.076,00:34.114
A.C,57,1683919169,102630,01:42.630,22282,46791,33557,00:22.282,00:46.791,00:33.557
gizmos,34,1683980475,102637,01:42.637,22452,46494,33691,00:22.452,00:46.494,00:33.691
Dor Sapir,198,1684082225,102643,01:42.643,22772,46782,33089,00:22.772,00:46.782,00:33.089
A.C,24,1683908494,102655,01:42.655,22519,47124,33012,00:22.519,00:47.124,00:33.012
ilaishimony1,21,1683890281,102656,01:42.656,22768,46750,33138,00:22.768,00:46.750,00:33.138
ilaishimony1,134,1684001811,102656,01:42.656,22871,46198,33587,00:22.871,00:46.198,00:33.587
chachacha,83,1684086082,102658,01:42.658,22630,47515,32513,00:22.630,00:47.515,00:32.513
A.C,16,1683907651,102665,01:42.665,22354,47142,33169,00:22.354,00:47.142,00:33.169
GasCan13,3,1684086504,102668,01:42.668,22132,47853,32683,00:22.132,00:47.853,00:32.683
Talsha Widebody (Tal),15,1684087066,102670,01:42.670,22656,46543,33471,00:22.656,00:46.543,00:33.471
A.C,41,1683910653,102670,01:42.670,22714,46940,33016,00:22.714,00:46.940,00:33.016
Yuval Rosen,17,1683999402,102683,01:42.683,22187,47016,33480,00:22.187,00:47.016,00:33.480
ItamarS3,91,1684095299,102690,01:42.690,22265,46584,33841,00:22.265,00:46.584,00:33.841
A.C,80,1683921557,102694,01:42.694,22346,47052,33296,00:22.346,00:47.052,00:33.296
OmriF,385,1684093554,102696,01:42.696,22546,46413,33737,00:22.546,00:46.413,00:33.737
A.C,147,1684097193,102704,01:42.704,22947,46867,32890,00:22.947,00:46.867,00:32.890
ilaishimony1,144,1684002910,102706,01:42.706,22332,46232,34142,00:22.332,00:46.232,00:34.142
chachacha,54,1684011320,102714,01:42.714,21925,46489,34300,00:21.925,00:46.489,00:34.300
chachacha,32,1683821704,102716,01:42.716,21928,46278,34510,00:21.928,00:46.278,00:34.510
gizmos,33,1683980372,102718,01:42.718,22199,46909,33610,00:22.199,00:46.909,00:33.610
Yuval Rosen,145,1684052898,102721,01:42.721,24079,46071,32571,00:24.079,00:46.071,00:32.571
Bruh2006,39,1683970251,102732,01:42.732,22312,47313,33107,00:22.312,00:47.313,00:33.107
A.C,25,1683908597,102736,01:42.736,22370,47471,32895,00:22.370,00:47.471,00:32.895
serbansim,76,1683995780,102737,01:42.737,22889,46864,32984,00:22.889,00:46.864,00:32.984
Talsha Widebody (Tal),21,1684087687,102738,01:42.738,22448,46612,33678,00:22.448,00:46.612,00:33.678
OmriF,407,1684097183,102744,01:42.744,22585,46714,33445,00:22.585,00:46.714,00:33.445
Daniel Lerman,24,1683832088,102749,01:42.749,22636,46723,33390,00:22.636,00:46.723,00:33.390
leviarnon1,72,1683984345,102750,01:42.750,22524,46961,33265,00:22.524,00:46.961,00:33.265
gizmos,27,1683979726,102752,01:42.752,22293,46665,33794,00:22.293,00:46.665,00:33.794
Bruh2006,12,1683895491,102759,01:42.759,23171,46746,32842,00:23.171,00:46.746,00:32.842
Dor Sapir,196,1684082018,102765,01:42.765,22808,46854,33103,00:22.808,00:46.854,00:33.103
ilaishimony1,146,1684003124,102779,01:42.779,22392,46718,33669,00:22.392,00:46.718,00:33.669
Yuval Rosen,118,1684048079,102779,01:42.779,21968,48447,32364,00:21.968,00:48.447,00:32.364
A.C,12,1683907238,102798,01:42.798,22491,47105,33202,00:22.491,00:47.105,00:33.202
Yuval Rosen,8,1683998393,102798,01:42.798,22378,47245,33175,00:22.378,00:47.245,00:33.175
Yuval Rosen,20,1683999710,102801,01:42.801,21890,46908,34003,00:21.890,00:46.908,00:34.003
Yuval Rosen,104,1684046290,102817,01:42.817,21903,45926,34988,00:21.903,00:45.926,00:34.988
A.C,70,1683920509,102819,01:42.819,22962,46268,33589,00:22.962,00:46.268,00:33.589
gizmos,39,1683981005,102824,01:42.824,22522,46975,33327,00:22.522,00:46.975,00:33.327
chachacha,79,1684085665,102824,01:42.824,21964,47295,33565,00:21.964,00:47.295,00:33.565
chachacha,99,1684097740,102825,01:42.825,21640,47911,33274,00:21.640,00:47.911,00:33.274
Ido,26,1683907898,102827,01:42.827,22727,46792,33308,00:22.727,00:46.792,00:33.308
A.C,7,1683906578,102827,01:42.827,22687,46791,33349,00:22.687,00:46.791,00:33.349
ilaishimony1,90,1683918671,102831,01:42.831,22281,47096,33454,00:22.281,00:47.096,00:33.454
chachacha,29,1683821306,102831,01:42.831,21916,47569,33346,00:21.916,00:47.569,00:33.346
ItamarS3,90,1684095196,102834,01:42.834,22387,46589,33858,00:22.387,00:46.589,00:33.858
ilaishimony1,157,1684005950,102839,01:42.839,22132,47344,33363,00:22.132,00:47.344,00:33.363
A.C,13,1683907340,102843,01:42.843,22657,46872,33314,00:22.657,00:46.872,00:33.314
leviarnon1,102,1684096940,102848,01:42.848,22605,46786,33457,00:22.605,00:46.786,00:33.457
yarimalk23,62,1683845693,102854,01:42.854,22179,46939,33736,00:22.179,00:46.939,00:33.736
e30misha,29,1683819710,102863,01:42.863,22449,47060,33354,00:22.449,00:47.060,00:33.354
Dor Sapir,131,1683922064,102867,01:42.867,22510,46917,33440,00:22.510,00:46.917,00:33.440
yarimalk23,146,1684007918,102873,01:42.873,21980,48070,32823,00:21.980,00:48.070,00:32.823
Yuval Rosen,29,1684004082,102876,01:42.876,21903,47943,33030,00:21.903,00:47.943,00:33.030
Dor Sapir,174,1684062832,102883,01:42.883,22842,46971,33070,00:22.842,00:46.971,00:33.070
yarimalk23,19,1683761453,102892,01:42.892,22490,47183,33219,00:22.490,00:47.183,00:33.219
serbansim,80,1683996206,102896,01:42.896,23102,46854,32940,00:23.102,00:46.854,00:32.940
OmriF,327,1683967693,102903,01:42.903,22514,46927,33462,00:22.514,00:46.927,00:33.462
Daniel Lerman,17,1683831154,102905,01:42.905,22630,46598,33677,00:22.630,00:46.598,00:33.677
Yuval Rosen,59,1684008190,102912,01:42.912,22150,47282,33480,00:22.150,00:47.282,00:33.480
Dor Sapir,192,1684081602,102915,01:42.915,22365,47276,33274,00:22.365,00:47.276,00:33.274
Dor Sapir,176,1684063038,102918,01:42.918,22377,47290,33251,00:22.377,00:47.290,00:33.251
Bruh2006,32,1683898199,102918,01:42.918,22826,47052,33040,00:22.826,00:47.052,00:33.040
Dor Sapir,191,1684081499,102927,01:42.927,22673,46985,33269,00:22.673,00:46.985,00:33.269
Yuval Rosen,69,1684010065,102934,01:42.934,22339,46674,33921,00:22.339,00:46.674,00:33.921
Ido,32,1683908998,102937,01:42.937,22711,46715,33511,00:22.711,00:46.715,00:33.511
e30misha,21,1683802051,102937,01:42.937,22369,47250,33318,00:22.369,00:47.250,00:33.318
chachacha,3,1683636072,102953,01:42.953,22035,48339,32579,00:22.035,00:48.339,00:32.579
yarimalk23,144,1684007714,102954,01:42.954,22151,47984,32819,00:22.151,00:47.984,00:32.819
A.C,99,1684091606,102957,01:42.957,22411,46773,33773,00:22.411,00:46.773,00:33.773
Dor Sapir,124,1683921335,102958,01:42.958,22476,47119,33363,00:22.476,00:47.119,00:33.363
A.C,21,1683908170,102962,01:42.962,22273,46769,33920,00:22.273,00:46.769,00:33.920
Talsha Widebody (Tal),8,1684086220,102964,01:42.964,23004,46899,33061,00:23.004,00:46.899,00:33.061
Dor Sapir,115,1683920295,102975,01:42.975,22546,47254,33175,00:22.546,00:47.254,00:33.175
Yuval Rosen,46,1684006614,102976,01:42.976,21909,47546,33521,00:21.909,00:47.546,00:33.521
Dor Sapir,215,1684085177,102978,01:42.978,22895,47035,33048,00:22.895,00:47.035,00:33.048
Dor Sapir,181,1684063554,102983,01:42.983,22735,47034,33214,00:22.735,00:47.034,00:33.214
Dor Sapir,179,1684063346,102986,01:42.986,22828,47007,33151,00:22.828,00:47.007,00:33.151
Dor Sapir,178,1684063243,102987,01:42.987,22621,47380,32986,00:22.621,00:47.380,00:32.986
Ido,45,1683978676,102989,01:42.989,22565,46431,33993,00:22.565,00:46.431,00:33.993
Dor Sapir,182,1684063657,102990,01:42.990,22827,47025,33138,00:22.827,00:47.025,00:33.138
leviarnon1,107,1684097469,102997,01:42.997,22316,47282,33399,00:22.316,00:47.282,00:33.399
serbansim,72,1683995255,102997,01:42.997,22667,47170,33160,00:22.667,00:47.170,00:33.160
yarin levi,71,1684095251,103004,01:43.004,23103,46498,33403,00:23.103,00:46.498,00:33.403
OmriF,361,1684090084,103011,01:43.011,22771,46904,33336,00:22.771,00:46.904,00:33.336
A.C,146,1684097090,103012,01:43.012,22557,47439,33016,00:22.557,00:47.439,00:33.016
A.C,144,1684096856,103018,01:43.018,22310,47260,33448,00:22.310,00:47.260,00:33.448
OmriF,373,1684092136,103029,01:43.029,22775,46769,33485,00:22.775,00:46.769,00:33.485
A.C,110,1684092742,103039,01:43.039,22867,46949,33223,00:22.867,00:46.949,00:33.223
Elad Levy,26,1683830986,103040,01:43.040,22841,46625,33574,00:22.841,00:46.625,00:33.574
Ido,41,1683910279,103044,01:43.044,22610,46958,33476,00:22.610,00:46.958,00:33.476
yarimalk23,154,1684026131,103052,01:43.052,22061,46333,34658,00:22.061,00:46.333,00:34.658
leviarnon1,103,1684097043,103053,01:43.053,22314,47331,33408,00:22.314,00:47.331,00:33.408
OmriF,310,1683965529,103055,01:43.055,22456,47106,33493,00:22.456,00:47.106,00:33.493
Dor Sapir,169,1684062313,103056,01:43.056,22690,47011,33355,00:22.690,00:47.011,00:33.355
GasCan13,12,1684087571,103079,01:43.079,21787,48281,33011,00:21.787,00:48.281,00:33.011
OmriF,397,1684095854,103081,01:43.081,22445,46508,34128,00:22.445,00:46.508,00:34.128
OmriF,411,1684097612,103083,01:43.083,22618,46944,33521,00:22.618,00:46.944,00:33.521
Dor Sapir,216,1684085280,103090,01:43.090,22670,46882,33538,00:22.670,00:46.882,00:33.538
Yuval Rosen,135,1684051704,103105,01:43.105,22056,46638,34411,00:22.056,00:46.638,00:34.411
ItamarS3,97,1684096043,103107,01:43.107,22367,46917,33823,00:22.367,00:46.917,00:33.823
Ido,65,1683982287,103108,01:43.108,22166,46355,34587,00:22.166,00:46.355,00:34.587
Dor Sapir,219,1684085590,103108,01:43.108,22544,47165,33399,00:22.544,00:47.165,00:33.399
Dor Sapir,217,1684085383,103110,01:43.110,22546,47371,33193,00:22.546,00:47.371,00:33.193
Talsha Widebody (Tal),12,1684086631,103130,01:43.130,22716,47204,33210,00:22.716,00:47.204,00:33.210
yarin levi,68,1684094913,103130,01:43.130,22571,46576,33983,00:22.571,00:46.576,00:33.983
ItamarS3,52,1684010613,103131,01:43.131,22608,46678,33845,00:22.608,00:46.678,00:33.845
A.C,10,1683906890,103133,01:43.133,23429,46647,33057,00:23.429,00:46.647,00:33.057
serbansim,77,1683995883,103134,01:43.134,22673,47295,33166,00:22.673,00:47.295,00:33.166
GasCan13,32,1684094199,103141,01:43.141,23279,47601,32261,00:23.279,00:47.601,00:32.261
A.C,52,1683918646,103143,01:43.143,22624,47151,33368,00:22.624,00:47.151,00:33.368
chachacha,5,1683636277,103149,01:43.149,23786,46625,32738,00:23.786,00:46.625,00:32.738
Yuval Rosen,89,1684014238,103150,01:43.150,22200,48248,32702,00:22.200,00:48.248,00:32.702
Dor Sapir,214,1684085074,103152,01:43.152,22539,46885,33728,00:22.539,00:46.885,00:33.728
Dor Sapir,171,1684062521,103158,01:43.158,22909,46859,33390,00:22.909,00:46.859,00:33.390
Dor Sapir,157,1684022894,103165,01:43.165,22588,47007,33570,00:22.588,00:47.007,00:33.570
e30misha,10,1683799987,103179,01:43.179,23276,46674,33229,00:23.276,00:46.674,00:33.229
Elad Levy,16,1683825947,103179,01:43.179,23115,46664,33400,00:23.115,00:46.664,00:33.400
Yuval Rosen,35,1684005430,103182,01:43.182,22235,47710,33237,00:22.235,00:47.710,00:33.237
Ido,40,1683910176,103184,01:43.184,22936,46750,33498,00:22.936,00:46.750,00:33.498
Daniel Lerman,12,1683830425,103188,01:43.188,23024,47026,33138,00:23.024,00:47.026,00:33.138
chachacha,72,1684084674,103191,01:43.191,22622,47552,33017,00:22.622,00:47.552,00:33.017
A.C,50,1683918217,103202,01:43.202,22450,46868,33884,00:22.450,00:46.868,00:33.884
gizmos,30,1683980059,103205,01:43.205,22525,46980,33700,00:22.525,00:46.980,00:33.700
ilaishimony1,16,1683889752,103209,01:43.209,22893,46889,33427,00:22.893,00:46.889,00:33.427
yarimalk23,137,1684006993,103211,01:43.211,24038,46764,32409,00:24.038,00:46.764,00:32.409
Bruh2006,11,1683895388,103216,01:43.216,22837,47200,33179,00:22.837,00:47.200,00:33.179
OmriF,408,1684097287,103220,01:43.220,22787,46674,33759,00:22.787,00:46.674,00:33.759
yarin levi,62,1684093912,103222,01:43.222,22681,46683,33858,00:22.681,00:46.683,00:33.858
ilaishimony1,179,1684009019,103223,01:43.223,22426,47088,33709,00:22.426,00:47.088,00:33.709
A.C,96,1684091292,103223,01:43.223,22448,46945,33830,00:22.448,00:46.945,00:33.830
